p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
CCNY	2.63012053617911e-89	0.353161773602134	0.773	0.684	4.26815960611147e-85	7	CCNY
TNFAIP81	4.2866589610353e-89	0.426636275740836	0.365	0.257	6.95639016196809e-85	7	TNFAIP8
ELL	1.19494786890106e-88	0.36150897256136	0.329	0.224	1.93916140165264e-84	7	ELL
IL10RA1	5.29785728794213e-88	0.278334329808823	0.47	0.35	8.59736280687248e-84	7	IL10RA
PHF20	1.36096668913891e-87	0.365668632592968	0.603	0.487	2.20857674313463e-83	7	PHF20
C9orf72	1.3952433244014e-87	0.358918032265519	0.377	0.267	2.26420086683859e-83	7	C9orf72
RIN3	1.64618609606078e-87	0.286866214476878	0.827	0.753	2.67143079668744e-83	7	RIN3
UBE2B1	1.75181855653393e-87	0.323935393828442	0.396	0.282	2.84285115354326e-83	7	UBE2B
AGO2	9.4833173336151e-86	0.298769207637652	0.291	0.192	1.53895273689906e-81	7	AGO2
IL1RAP1	1.40613587194136e-85	0.44061753581132	0.474	0.364	2.28187729298643e-81	7	IL1RAP
VAPA	1.80609547336522e-85	0.349220013113996	0.439	0.326	2.93093173417708e-81	7	VAPA
PTK2B	1.16779468183091e-84	0.499483398205552	0.417	0.313	1.8950972096752e-80	7	PTK2B
SBF2	1.86207816185905e-84	0.283741175406622	0.824	0.745	3.02178044106487e-80	7	SBF2
PDCD4	2.03181091862948e-83	0.310108580545511	0.332	0.228	3.29722275875192e-79	7	PDCD4
SAMSN11	2.82566005537741e-83	0.517363533004122	0.63	0.536	4.58548113786646e-79	7	SAMSN1
MOB3B	2.91659355340473e-83	0.435288751404764	0.273	0.18	4.7330480184652e-79	7	MOB3B
KDM2A	2.15230197094799e-81	0.267963412928718	0.748	0.65	3.4927556384544e-77	7	KDM2A
ZMYM2	3.01178461126415e-81	0.297524570362932	0.643	0.53	4.88752406715947e-77	7	ZMYM2
JUND1	8.5679532944217e-81	0.315036851030391	0.265	0.172	1.39040746061875e-76	7	JUND
ZBTB1	2.68818565708962e-80	0.344023721018289	0.423	0.314	4.36238768432504e-76	7	ZBTB1
FBXO42	6.04016365765269e-80	0.31471617691262	0.449	0.338	9.80197758363878e-76	7	FBXO42
ASAP11	1.65978866355512e-79	0.321815323918784	0.569	0.452	2.69350504321724e-75	7	ASAP1
SHMT1	4.52732134975607e-79	0.303904227519506	0.292	0.196	7.34693708638415e-75	7	SHMT1
NUMB	1.07847940494559e-78	0.267694605632475	0.807	0.712	1.7501563783457e-74	7	NUMB
CPVL	2.79672742653294e-78	0.400159737850834	0.561	0.463	4.53852926777765e-74	7	CPVL
ZNF654	6.43382815787836e-78	0.289639077958754	0.376	0.27	1.0440816334605e-73	7	ZNF654
TET2	1.816680851548e-77	0.305540925944629	0.648	0.545	2.9481096858921e-73	7	TET2
DHRS3	3.79312558579988e-77	0.415302570790137	0.397	0.298	6.15548420063605e-73	7	DHRS3
IL4R1	4.18240263774795e-77	0.276009565730464	0.548	0.433	6.78720300053738e-73	7	IL4R
WIPI2	4.71893854397581e-77	0.38189328923845	0.28	0.189	7.65789346916394e-73	7	WIPI2
LRRFIP1	2.79485059382684e-76	0.309939950258853	0.7	0.596	4.53548354366219e-72	7	LRRFIP1
ARID4B	2.05692105054577e-75	0.263081616550877	0.66	0.548	3.33797148082568e-71	7	ARID4B
DENND1A1	4.25778969205178e-75	0.305433912215713	0.761	0.673	6.90954111226163e-71	7	DENND1A
GPRIN3	1.20561123085628e-74	0.307229380903644	0.576	0.47	1.95646590543357e-70	7	GPRIN3
TANC22	2.77046237707193e-74	0.379919797110767	0.744	0.665	4.49590634551232e-70	7	TANC2
CCNL11	3.56280375767338e-74	0.321376808061479	0.435	0.329	5.78171793795236e-70	7	CCNL1
SNX9	1.58529252955017e-73	0.426623723589965	0.513	0.412	2.57261271695401e-69	7	SNX9
UBA6	2.40151161168324e-72	0.301923793042529	0.369	0.267	3.89717304343956e-68	7	UBA6
LIMS11	4.75547630567502e-72	0.45574754958071	0.672	0.592	7.71718694884943e-68	7	LIMS1
SLC2A51	5.39658520050697e-72	0.358937076571438	0.69	0.604	8.75757846338271e-68	7	SLC2A5
KYNU1	2.58353656893244e-71	0.661891850671792	0.453	0.365	4.19256314406356e-67	7	KYNU
RCOR1	1.64817663607609e-70	0.282088903300297	0.46	0.353	2.67466104502428e-66	7	RCOR1
PTPN21	3.02744882442038e-70	0.313309659409287	0.621	0.512	4.91294395226939e-66	7	PTPN2
UBE2D31	6.55278110878547e-69	0.287959973943406	0.627	0.52	1.06338531833371e-64	7	UBE2D3
DDX3X1	4.09300784166714e-68	0.299121229694453	0.373	0.274	6.64213312545743e-64	7	DDX3X
MAP3K21	5.2445542460974e-68	0.34082018038056	0.619	0.515	8.51086263056686e-64	7	MAP3K2
BTAF1	6.08682160451146e-68	0.30535150307451	0.515	0.414	9.87769409980119e-64	7	BTAF1
CLK11	1.38173384553978e-67	0.280570350204964	0.449	0.343	2.24227768454196e-63	7	CLK1
ANKRD12	2.74797411570966e-67	0.267336815605818	0.679	0.577	4.45941239497364e-63	7	ANKRD12
KCNMA12	2.83961155533464e-67	0.423955283379849	0.811	0.771	4.60812163199705e-63	7	KCNMA1
PRKCE2	7.87380876494247e-67	0.340285475464442	0.498	0.395	1.27776168637486e-62	7	PRKCE
JDP21	2.8850111306099e-66	0.44212755092125	0.423	0.328	4.68179606275375e-62	7	JDP2
SNX25	6.0070852609948e-66	0.261739103080121	0.293	0.202	9.74829796154236e-62	7	SNX25
PGS1	7.19132404457136e-66	0.26848858492199	0.331	0.237	1.16700806595304e-61	7	PGS1
DENND31	1.34268810265399e-65	0.314645781192895	0.84	0.78	2.17891425298689e-61	7	DENND3
SLC25A36	2.61362300531289e-65	0.258205340689909	0.3	0.211	4.24138741302175e-61	7	SLC25A36
PPP4R1	1.36172634714051e-64	0.252195396886334	0.303	0.213	2.20980951613961e-60	7	PPP4R1
SMCHD1	3.51632010249023e-64	0.307452764002445	0.531	0.43	5.70628426232115e-60	7	SMCHD1
B2M2	3.63630589858733e-64	0.335068271918298	0.628	0.521	5.90099721222752e-60	7	B2M
RPS6KA3	1.27404625746049e-63	0.301567602600115	0.715	0.63	2.06752226660689e-59	7	RPS6KA3
HSPH11	2.28834933974511e-63	0.46612264033795	0.399	0.306	3.71353330853837e-59	7	HSPH1
ARL8B	1.6667700270126e-62	0.289620469842595	0.374	0.28	2.70483439983605e-58	7	ARL8B
MBNL21	1.82888385852014e-62	0.290523368367027	0.592	0.503	2.96791272560648e-58	7	MBNL2
CD300A	5.31368801182464e-62	0.25654635168446	0.327	0.237	8.62305290558903e-58	7	CD300A
AP2A21	6.31386701474762e-62	0.313633641446631	0.411	0.317	1.02461433915324e-57	7	AP2A2
LRRK21	8.74102122107225e-62	0.370716403195491	0.502	0.414	1.4184929237556e-57	7	LRRK2
ANKRD11	3.16207696265041e-61	0.27623732407347	0.846	0.774	5.13141849498909e-57	7	ANKRD11
HSPA91	4.73951511528212e-61	0.314398071040304	0.327	0.237	7.69128512907982e-57	7	HSPA9
RAB8B	6.64625251387051e-61	0.284066824347871	0.359	0.265	1.07855385795091e-56	7	RAB8B
KDM4C	7.18604505800682e-61	0.252879233200199	0.721	0.635	1.16615139201335e-56	7	KDM4C
CMTM6	9.34560325980294e-61	0.288968847113768	0.35	0.259	1.51660449700082e-56	7	CMTM6
ARFGAP3	7.51520281750178e-60	0.262765505494056	0.266	0.184	1.21956711322419e-55	7	ARFGAP3
HLA-B1	8.64775553908518e-60	0.261430720389288	0.352	0.259	1.40335776888274e-55	7	HLA-B
GGA2	1.3165620926311e-59	0.261004360770733	0.451	0.354	2.13651696392175e-55	7	GGA2
PCNX1	1.6428746574788e-59	0.368051281200509	0.515	0.424	2.6660569941566e-55	7	PCNX1
GOLGA41	2.15479892356808e-59	0.270809505565358	0.718	0.626	3.49680769316628e-55	7	GOLGA4
MINK1	3.0855459108695e-59	0.255827018179816	0.314	0.227	5.00722390415903e-55	7	MINK1
HSD17B4	3.08616490223948e-59	0.265803463682646	0.341	0.25	5.00822840335423e-55	7	HSD17B4
SPTLC3	1.55643079270446e-58	0.407684995875196	0.293	0.213	2.5257758904008e-54	7	SPTLC3
ARID5B1	1.86085165475189e-58	0.450536098540963	0.319	0.237	3.01979006533136e-54	7	ARID5B
REV3L	5.5056142418142e-58	0.30861938724731	0.458	0.365	8.93451079161609e-54	7	REV3L
HLA-A1	1.23144031180632e-57	0.267282970434516	0.31	0.225	1.9983813379993e-53	7	HLA-A
GPBP11	1.8286978320999e-57	0.290377488367454	0.562	0.468	2.96761084193172e-53	7	GPBP1
ARIH11	1.33666980831412e-55	0.2552675984571	0.596	0.501	2.16914776493215e-51	7	ARIH1
FOXK2	1.48773645356566e-55	0.381147628059127	0.385	0.296	2.41429871684635e-51	7	FOXK2
BANP1	2.64933305062442e-55	0.268114703547847	0.434	0.341	4.29933767455331e-51	7	BANP
ETS2	4.67377804870942e-55	0.364663793329312	0.492	0.407	7.58460701744565e-51	7	ETS2
GAPDH1	5.27082205036972e-55	0.262543604853729	0.367	0.275	8.55349002333998e-51	7	GAPDH
ZNF277	6.17747267376282e-55	0.259280390142397	0.332	0.244	1.00248026549823e-50	7	ZNF277
TOP11	1.29562572728878e-54	0.280840889865404	0.53	0.432	2.10254143024422e-50	7	TOP1
PTPRM1	8.51660119343129e-53	0.30687179632672	0.389	0.3	1.38207404167003e-48	7	PTPRM
SERINC51	8.96450928642325e-53	0.346122971556373	0.26	0.186	1.45476056700076e-48	7	SERINC5
MFSD12	1.29064819406554e-52	0.26065991930557	0.418	0.328	2.09446388932956e-48	7	MFSD1
RHOQ1	4.83078287604324e-52	0.260874010410747	0.505	0.411	7.83939445124296e-48	7	RHOQ
UBA2	1.13957583729799e-51	0.264086644308592	0.341	0.257	1.84930366876718e-47	7	UBA2
RBM39	1.25554932059198e-51	0.258239084308517	0.661	0.567	2.03750543745666e-47	7	RBM39
CSF2RA1	4.94572360870356e-51	0.320288085267475	0.642	0.561	8.02592027220413e-47	7	CSF2RA
FAM118A	3.16303541565765e-50	0.265529072514896	0.289	0.211	5.13297387252924e-46	7	FAM118A
HSP90AB11	8.71180115051637e-50	0.255253085303222	0.483	0.385	1.4137510907058e-45	7	HSP90AB1
ATF6	3.56570790941541e-48	0.285555761926093	0.718	0.64	5.78643079539933e-44	7	ATF6
UST	8.2328700817893e-48	0.438486181102604	0.424	0.344	1.33603015687277e-43	7	UST
SQSTM12	3.31167216859409e-47	0.314408739320347	0.319	0.239	5.37418159519449e-43	7	SQSTM1
MAD1L1	1.14184091374327e-46	0.296491144602064	0.451	0.363	1.85297943482258e-42	7	MAD1L1
PDE4DIP2	2.15778197269815e-46	0.314055929700897	0.366	0.288	3.50164858529456e-42	7	PDE4DIP
DUSP16	2.63435438774795e-46	0.263060717717304	0.289	0.214	4.27503030043737e-42	7	DUSP16
TRA2B1	3.35800153232957e-46	0.301710904864392	0.487	0.398	5.44936488666443e-42	7	TRA2B
FCHO21	1.06880409766525e-45	0.271214150157261	0.403	0.318	1.73445528969117e-41	7	FCHO2
PELI1	1.506327966853e-44	0.365906441167285	0.718	0.653	2.44446902460905e-40	7	PELI1
TBC1D2B1	2.82482171476572e-44	0.251723499680348	0.566	0.482	4.58412067872181e-40	7	TBC1D2B
FMNL22	8.45992499102386e-44	0.507413634895681	0.863	0.816	1.37287662754335e-39	7	FMNL2
RPS6KA2	1.97454822653267e-43	0.311997520594918	0.642	0.568	3.20429686201722e-39	7	RPS6KA2
TRAF31	2.41496743965524e-43	0.273172540958379	0.41	0.327	3.91900916107252e-39	7	TRAF3
PEAK12	5.49797558592001e-43	0.288739113660845	0.598	0.516	8.922114780831e-39	7	PEAK1
IRAK3	2.59710409486068e-42	0.252942315425483	0.668	0.598	4.21458052513991e-38	7	IRAK3
MAN1A12	9.22160411072911e-42	0.336143303087542	0.521	0.445	1.49648191508912e-37	7	MAN1A1
HPCAL11	1.33602975891278e-41	0.261116041055597	0.274	0.204	2.16810909276366e-37	7	HPCAL1
SRGAP12	3.07335513898653e-41	0.258766976189193	0.801	0.753	4.98744071954735e-37	7	SRGAP1
ABCA12	3.58567392927816e-41	0.283637676855938	0.357	0.283	5.8188316524326e-37	7	ABCA1
ZC3HAV11	1.10582555824584e-39	0.432176686192767	0.468	0.397	1.79453371592134e-35	7	ZC3HAV1
PDE3B1	1.37837685019253e-39	0.317377392723081	0.709	0.653	2.23682995249244e-35	7	PDE3B
TNFSF13B1	1.46622979067977e-38	0.256171866437393	0.297	0.228	2.37939770431513e-34	7	TNFSF13B
THRB1	2.16281846217149e-38	0.290013993597923	0.262	0.197	3.5098218004119e-34	7	THRB
NFKB11	4.67936066108661e-36	0.304896538548615	0.398	0.325	7.59366648081136e-32	7	NFKB1
APP1	5.57505569189233e-36	0.270421364131819	0.303	0.235	9.04720037680287e-32	7	APP
FNIP21	6.63852119957643e-35	0.465738129876832	0.552	0.49	1.07729922026726e-30	7	FNIP2
UBASH3B	2.81428032601035e-34	0.349746606395298	0.429	0.361	4.5670141130496e-30	7	UBASH3B
RASSF31	2.09949268256173e-33	0.455768766294372	0.362	0.298	3.40705672526118e-29	7	RASSF3
GNB41	5.35645196666248e-30	0.266984412892387	0.596	0.531	8.69245025149987e-26	7	GNB4
SREBF2	2.39395772529506e-26	0.284123909931996	0.37	0.309	3.88491459660882e-22	7	SREBF2
SLC22A23	4.35793593740444e-26	0.457963315886604	0.274	0.224	7.07205843921992e-22	7	SLC22A23
PSAP3	8.3010746122391e-26	0.276921769796374	0.707	0.637	1.34709838807416e-21	7	PSAP
AUTS2	3.41847269181765e-21	0.295277383889409	0.745	0.705	5.54749748428169e-17	7	AUTS2
SORT1	1.35107648027819e-14	0.251578038646288	0.543	0.505	2.19252691219544e-10	7	SORT1
CABLES1	9.07024358815804e-14	0.286448654534122	0.26	0.224	1.47191912948629e-09	7	CABLES1
SPON1	0	1.45987651013867	0.366	0.088	0	8	SPON1
RGS14	0	0.92572149994611	0.536	0.26	0	8	RGS1
SRGN3	0	0.867705029511329	0.724	0.436	0	8	SRGN
DUSP13	0	0.852905434686656	0.417	0.159	0	8	DUSP1
LRRK22	0	0.776538634947723	0.718	0.405	0	8	LRRK2
NHSL12	0	0.760860982322295	0.749	0.491	0	8	NHSL1
HIST1H2AC2	0	0.742532059747977	0.712	0.41	0	8	HIST1H2AC
GPR1552	0	0.734846774192354	0.538	0.265	0	8	GPR155
FOXP13	0	0.675223995364501	0.941	0.701	0	8	FOXP1
CEBPD2	0	0.643316418738981	0.614	0.345	0	8	CEBPD
FAM49A2	0	0.641368130405944	0.667	0.392	0	8	FAM49A
TSC22D3	0	0.632652460268355	0.339	0.128	0	8	TSC22D3
ALOX15B	0	0.626889458028911	0.286	0.102	0	8	ALOX15B
CYP27A11	0	0.584357537769168	0.416	0.201	0	8	CYP27A1
IRS22	0	0.575503738465281	0.665	0.409	0	8	IRS2
PRKAG22	0	0.528325112349333	0.832	0.597	0	8	PRKAG2
CELF2	0	0.373692822574023	0.995	0.951	0	8	CELF2
ARHGAP24	0	0.365925921856535	0.997	0.958	0	8	ARHGAP24
ELMO1	0	0.363479715898574	0.997	0.96	0	8	ELMO1
CCND31	7.72049759537143e-286	0.450123599847123	0.816	0.58	1.25288234977687e-281	8	CCND3
FAM110B3	1.03158443860543e-284	0.568807302232438	0.415	0.214	1.67405522696889e-280	8	FAM110B
TXNIP2	3.59792761121585e-282	0.555791040304196	0.584	0.354	5.83871692748108e-278	8	TXNIP
MAN2A12	3.3159889026697e-275	0.522772192527523	0.746	0.509	5.38118679125239e-271	8	MAN2A1
PADI23	4.17234383667658e-259	0.516219875133206	0.737	0.504	6.77087957815876e-255	8	PADI2
DPYD4	5.71109283750391e-259	0.35461045499201	0.842	0.567	9.26796145670135e-255	8	DPYD
GAB1	2.07401758662583e-258	0.470574375448044	0.659	0.424	3.36571573957639e-254	8	GAB1
HIF1A2	8.72251057644554e-254	0.381029927131461	0.79	0.561	1.41548901634558e-249	8	HIF1A
ZFP36L2	2.1970954271005e-253	0.47450926262111	0.825	0.599	3.5654464590987e-249	8	ZFP36L2
CSGALNACT11	1.23209242662766e-247	0.451002532376533	0.926	0.776	1.99943958993137e-243	8	CSGALNACT1
IL151	1.35543346163438e-245	0.447113593532119	0.316	0.152	2.19959742154026e-241	8	IL15
TTC7A1	5.3407040472602e-236	0.496933817442648	0.8	0.597	8.66689452789386e-232	8	TTC7A
PLXNC11	7.2558069812969e-231	0.419203686279532	0.266	0.122	1.17747235692486e-226	8	PLXNC1
ITPR11	2.99927203657238e-230	0.447274177845692	0.651	0.433	4.86721866094966e-226	8	ITPR1
CPVL1	4.58233747063475e-230	0.497292289828973	0.672	0.459	7.43621724734608e-226	8	CPVL
MGAT14	6.57342407113407e-230	0.439436694694229	0.54	0.332	1.06673525826364e-225	8	MGAT1
PIK3IP12	5.43512312572102e-226	0.391033459425197	0.356	0.185	8.82011780842007e-222	8	PIK3IP1
ZBTB161	3.12756937083224e-221	0.506178421700782	0.646	0.439	5.07541957498656e-217	8	ZBTB16
DUSP102	3.67013575972337e-221	0.383274425609261	0.269	0.126	5.95589631087909e-217	8	DUSP10
IQGAP23	2.50716448086486e-220	0.374233816823858	0.334	0.169	4.06862651954749e-216	8	IQGAP2
BCO2	8.51659750146641e-217	0.371506788521691	0.37	0.196	1.38207344253797e-212	8	BCO2
ACSL15	2.85925281992745e-215	0.344142962953664	0.75	0.525	4.63999547617826e-211	8	ACSL1
PELI21	1.26527080088109e-214	0.381961532776881	0.559	0.342	2.05328145566983e-210	8	PELI2
FOS2	9.12381009647106e-213	0.51205420654521	0.284	0.139	1.48061190245532e-208	8	FOS
SSH21	3.60359406156315e-212	0.298607778247132	0.992	0.946	5.84791244310467e-208	8	SSH2
INSR	3.74664090929338e-211	0.377000071681334	0.441	0.251	6.0800488676013e-207	8	INSR
RPS6KA5	1.05811246395047e-208	0.37518418432662	0.418	0.234	1.71710490649882e-204	8	RPS6KA5
MSR13	3.9718699240518e-208	0.427482204338979	0.693	0.479	6.44555051275126e-204	8	MSR1
CIITA	5.59800910062051e-205	0.357602283616069	0.781	0.559	9.08444916848697e-201	8	CIITA
SORL11	1.44251978655429e-204	0.298964320489194	0.987	0.916	2.3409211096203e-200	8	SORL1
KLHL241	2.12455986526054e-199	0.347175825407381	0.487	0.29	3.44773574934481e-195	8	KLHL24
UTRN1	3.22060418920808e-199	0.36143606697636	0.795	0.582	5.22639647824688e-195	8	UTRN
PDCD41	2.04541345522165e-198	0.358429494347897	0.4	0.225	3.3192969551337e-194	8	PDCD4
ARHGAP15	2.12393287581278e-196	0.295413085916193	0.975	0.882	3.44671827086898e-192	8	ARHGAP15
ADGRB32	1.79791375911799e-195	0.742352425770414	0.48	0.325	2.91765444829667e-191	8	ADGRB3
CTTNBP2	6.4508888853172e-193	0.394910969407146	0.82	0.626	1.04685024830928e-188	8	CTTNBP2
FKBP51	4.36759445596778e-189	0.388978580602672	0.948	0.838	7.08773228314451e-185	8	FKBP5
GRID21	3.25890569167588e-188	0.735523389795123	0.624	0.463	5.28855215645161e-184	8	GRID2
GRK3	5.2222762962784e-187	0.354527464860303	0.795	0.591	8.47470997360059e-183	8	GRK3
KIF26B1	2.77863206204003e-185	0.368639530419892	0.395	0.224	4.50916411027856e-181	8	KIF26B
DOCK51	6.4387070343015e-184	0.360078022408238	0.67	0.455	1.04487337752645e-179	8	DOCK5
TNPO11	3.3337280302577e-183	0.424345367183344	0.595	0.4	5.4099738475022e-179	8	TNPO1
HLA-DMB	4.62922064266217e-183	0.311372935179058	0.471	0.285	7.51229925891218e-179	8	HLA-DMB
CD86	1.02712285716691e-182	0.362686509067569	0.758	0.554	1.66681497261046e-178	8	CD86
SYTL31	3.78856052952985e-181	0.443813552707877	0.485	0.305	6.14807602732104e-177	8	SYTL3
KLHL63	4.0200342215859e-177	0.375624527280448	0.481	0.3	6.52371153478961e-173	8	KLHL6
FAM177B	1.1411912577777e-175	0.390275322887315	0.469	0.291	1.85192517312165e-171	8	FAM177B
IL10RA2	1.40827511065769e-172	0.329862772903427	0.538	0.348	2.2853488495753e-168	8	IL10RA
ASAH13	1.66995460093602e-171	0.335902621727098	0.614	0.415	2.71000232639897e-167	8	ASAH1
OXR11	5.15740394198548e-170	0.420893970800859	0.905	0.777	8.36943511705404e-166	8	OXR1
AUH	2.01465222934347e-168	0.335378970932747	0.517	0.329	3.26937763777858e-164	8	AUH
PLCL12	3.6498624085151e-165	0.471293147540616	0.471	0.3	5.92299671653831e-161	8	PLCL1
PILRA	2.27102411195616e-157	0.304671495304811	0.559	0.368	3.68541792888245e-153	8	PILRA
FAM13A2	1.12822760256862e-155	0.307800900073138	0.791	0.588	1.83088775344836e-151	8	FAM13A
ADAM28	4.59845269838622e-152	0.278867461282284	0.951	0.824	7.46236903894116e-148	8	ADAM28
HSPA1B3	9.01493817181022e-150	0.370465395846554	0.428	0.268	1.46294416652136e-145	8	HSPA1B
BNIP3L2	1.29717916616171e-149	0.302900560035756	0.555	0.371	2.10506235084722e-145	8	BNIP3L
RUNX2	4.41254363251082e-149	0.310419980885591	0.807	0.623	7.16067580683856e-145	8	RUNX2
IGF1R	8.80322421220301e-148	0.351702058524493	0.358	0.211	1.4285872251563e-143	8	IGF1R
PELI11	2.26603074066627e-146	0.324785971167187	0.824	0.648	3.67731468595323e-142	8	PELI1
THEMIS21	1.8453546447584e-144	0.312432013402914	0.331	0.192	2.99464151751393e-140	8	THEMIS2
MBNL22	1.16944827968316e-142	0.314561993459029	0.693	0.499	1.89778066826983e-138	8	MBNL2
FAM117B	5.79586956195156e-142	0.305782418407861	0.277	0.152	9.405537125135e-138	8	FAM117B
SPTLC31	1.69098825299936e-141	0.335393231015946	0.355	0.211	2.74413573696737e-137	8	SPTLC3
TENM41	3.03921154106771e-141	0.298213592244951	0.687	0.493	4.93203248884469e-137	8	TENM4
ZNF804A2	3.79307844135491e-141	0.415181516411489	0.291	0.164	6.15540769463076e-137	8	ZNF804A
HBP11	1.57665354992384e-139	0.262112966992236	0.32	0.183	2.5585933808164e-135	8	HBP1
OSBPL3	1.86346097625777e-138	0.290044513510199	0.741	0.55	3.02402447227111e-134	8	OSBPL3
PPFIBP2	3.99201305684517e-138	0.278954307896427	0.271	0.149	6.47823878864835e-134	8	PPFIBP2
SIPA1L12	1.55515872601091e-137	0.361435357129702	0.728	0.542	2.5237115805705e-133	8	SIPA1L1
CACNA1D	9.01946347236599e-136	0.351141105820887	0.587	0.412	1.46367853229555e-131	8	CACNA1D
UBXN2B2	9.02331620393011e-136	0.316159519630057	0.445	0.287	1.46430375357378e-131	8	UBXN2B
USP532	1.52364143830234e-134	0.327114671408287	0.748	0.567	2.47256532607704e-130	8	USP53
TANC23	3.28544532571436e-134	0.305197803832032	0.833	0.661	5.33162067456926e-130	8	TANC2
PRKCE3	1.43829841075638e-131	0.300562933286716	0.567	0.392	2.33407066097546e-127	8	PRKCE
LMBRD1	1.89271316957265e-131	0.287413630945042	0.489	0.324	3.07149493158250e-127	8	LMBRD1
ABCC41	2.2731106538261e-131	0.284178608627291	0.909	0.765	3.688803969029e-127	8	ABCC4
TNFRSF1B2	3.50826403691926e-130	0.301996503239151	0.703	0.52	5.69321087911257e-126	8	TNFRSF1B
FGD4	2.62204616064693e-129	0.270598440453036	0.965	0.865	4.25505650949784e-125	8	FGD4
STX6	4.67240673095393e-129	0.27552355733371	0.418	0.267	7.58238164299203e-125	8	STX6
SRGAP13	4.30234928700695e-127	0.302588636416871	0.896	0.749	6.98185242295488e-123	8	SRGAP1
HSPA1A3	1.0974738592873e-125	0.391979360441389	0.598	0.44	1.78098057885143e-121	8	HSPA1A
PCSK51	6.01714873922709e-124	0.299576790704214	0.296	0.173	9.76462897401773e-120	8	PCSK5
RNF144B3	1.17904668972608e-123	0.257890371850032	0.501	0.338	1.91335696808749e-119	8	RNF144B
AKT3	2.57204191045098e-123	0.273451474892306	0.854	0.688	4.17390961227984e-119	8	AKT3
TNFAIP82	2.86865437108923e-123	0.295772829696127	0.403	0.255	4.6552523134036e-119	8	TNFAIP8
ZBTB20	9.86508039027557e-123	0.262663986376615	0.909	0.77	1.60090524573392e-118	8	ZBTB20
SDCBP4	3.409949662187e-122	0.272511918412005	0.419	0.271	5.53366631179707e-118	8	SDCBP
GALNT2	1.84314854127877e-121	0.260039864247113	0.851	0.688	2.99106145278718e-117	8	GALNT2
FAM135A1	3.97142157587183e-121	0.276709654949821	0.774	0.595	6.44482293332481e-117	8	FAM135A
TRPS11	6.59817541811106e-121	0.279382989094134	0.659	0.478	1.07075190685106e-116	8	TRPS1
DDX5	8.03701124093936e-121	0.269163119147628	0.872	0.71	1.30424618417964e-116	8	DDX5
REV3L1	8.34902329072949e-118	0.290452190959692	0.522	0.362	1.35487949961958e-113	8	REV3L
ALCAM1	1.98065006458354e-117	0.267320415605263	0.597	0.424	3.21419892480617e-113	8	ALCAM
RAPGEF12	9.26032491643159e-115	0.285417304772545	0.892	0.756	1.50276552743852e-110	8	RAPGEF1
CMKLR1	1.89227035300589e-112	0.259549138262893	0.553	0.384	3.07077632885796e-108	8	CMKLR1
IRAK31	4.88386566063491e-112	0.285006315741223	0.761	0.595	7.92553719407833e-108	8	IRAK3
RPS6KA31	2.14611364632797e-111	0.270690090248661	0.798	0.626	3.48271322526103e-107	8	RPS6KA3
CASS4	3.92504688939531e-111	0.279949499759648	0.316	0.193	6.3695660921107e-107	8	CASS4
KDM3A1	2.9130601452369e-110	0.253360018517663	0.34	0.212	4.72731400369044e-106	8	KDM3A
BTG13	2.99385743187911e-110	0.289217771613126	0.332	0.207	4.85843184045342e-106	8	BTG1
PDE4B4	6.83916612715686e-109	0.254761812721364	0.663	0.484	1.10985987911502e-104	8	PDE4B
CYBRD1	1.4388915265683e-108	0.250699285962305	0.328	0.203	2.33503316931504e-104	8	CYBRD1
ANKUB1	1.65849778992841e-108	0.264829173351414	0.263	0.154	2.69141021349582e-104	8	ANKUB1
SRGAP3	1.49835583511967e-107	0.259237267276812	0.639	0.467	2.4315318492322e-103	8	SRGAP3
FOXO3	2.79896163735815e-107	0.254918808145547	0.7	0.526	4.54215494510481e-103	8	FOXO3
MAN1A13	2.70927227470422e-104	0.321062549047181	0.6	0.442	4.39660704739001e-100	8	MAN1A1
FGGY	1.32570897458021e-103	0.261969062403248	0.351	0.224	2.15136052394876e-99	8	FGGY
FOXP22	1.45332302924345e-103	0.287534108941799	0.782	0.647	2.35845261185627e-99	8	FOXP2
SLC7A53	9.04846053680958e-103	0.29763605409419	0.309	0.192	1.46838417591346e-98	8	SLC7A5
OSBPL1A	7.2501750024426e-101	0.26149291268089	0.572	0.415	1.17655839939639e-96	8	OSBPL1A
KCNMA13	5.86393552801324e-97	0.255605425356498	0.886	0.768	9.51599457485989e-93	8	KCNMA1
FNDC3A2	1.13533639089703e-89	0.25378797612224	0.688	0.534	1.8424238951477e-85	8	FNDC3A
SGK13	1.69535830801338e-86	0.26246258322076	0.482	0.343	2.75122746224412e-82	8	SGK1
CCL3	0	2.70359938654117	0.315	0.008	0	10	CCL3
CD833	0	2.36641821380472	0.595	0.101	0	10	CD83
IL1B	0	2.2157690151162	0.326	0.055	0	10	IL1B
PLEK1	0	1.68588493228798	0.523	0.22	0	10	PLEK
NFKB12	0	1.59686519560144	0.678	0.321	0	10	NFKB1
TNFAIP3	0	1.5923227840056	0.402	0.085	0	10	TNFAIP3
RELB	0	1.43252308734932	0.454	0.063	0	10	RELB
IRAK2	0	1.31038660925086	0.434	0.142	0	10	IRAK2
TRAF32	0	1.24056511068852	0.649	0.324	0	10	TRAF3
NFKBIZ	0	1.22802873128154	0.414	0.141	0	10	NFKBIZ
